"LipidIon"	"FattyAcid"	"Class"	"nfur.PreD.Y.1"	"nfur.PreD.Y.2"	"nfur.PreD.Y.3"	"nfur.PreD.Y.4"	"nfur.NonD.2"	"nfur.NonD.3"	"nfur.NonD.4"	"nfur.D6d.1"	"nfur.D6d.2"	"nfur.D6d.3"	"nfur.D6d.4"	"nfur.D1m.1"	"nfur.D1m.2"	"nfur.D1m.3"	"nfur.D1m.4"	"Ast.PreD.Y.1"	"Ast.PreD.Y.2"	"Ast.PreD.Y.3"	"Ast.PreD.Y.4"	"nfur.Dexit.1"	"nfur.Dexit.2"	"nfur.Dexit.3"	"nfur.Dexit.4"
"PI(16:0/20:5)-H"	"(16:0/20:5)"	"PI"	0.0676929084226742	0.0657414960435922	0.0327965597874664	0.0595237809759983	0.0510919805867948	0.0605380695589052	0.0642134553436007	0.062538530550918	0.0576569105904721	0.0503418997717813	0.0641532284253018	0.0553915384894884	0.0593453317240887	0.048395896205177	0.0583083034555247	0.0387129738957633	0.0340581582533543	0.0326723445413334	0.0304511206342952	0.0395505448078289	0.0395924787999735	0.0343219721739208	0.0395397604503003
"PI(18:0/22:5)-H| PI(18:0/22:5)-H"	"(18:0/22:5)"	"PI"	0.116224731762354	0.115586746779183	0.0995129189578715	0.125473955912479	0.113169697293732	0.110471979662637	0.116152884872333	0.145430130548323	0.132582290204722	0.120865879566552	0.130812937682025	0.129434309983466	0.146557894736219	0.106882227569697	0.148934944491441	0.122547361866836	0.127974346574549	0.116458862107666	0.120717610888516	0.0973006000690633	0.108386494695832	0.092395797601098	0.108754184540781
"PI(16:0/20:4)-H"	"(16:0/20:4)"	"PI"	0.0948699265901468	0.0933833104166289	0.0760270511431716	0.0973277349990948	0.0901760151434174	0.100043657685187	0.103989351537202	0.0900232201254241	0.0991074817500993	0.0955739447597121	0.0928821918823798	0.0675806212132884	0.0703400737331249	0.0714188144106136	0.0714331917123687	0.0610981638489415	0.0601208768958708	0.0482249639765948	0.05294248292404	0.0700192484102294	0.0687360885720255	0.0659229230559098	0.0709736527406475
"PI(20:0/22:6)-H"	"(20:0/22:6)"	"PI"	0.00453990609327688	0.00491119978307789	0.00365378487493968	0.0038600122727459	0.00266543283776139	0.00212044333015968	0.00231574731324567	0.00292263546973713	0.00235632439421583	0.00229766694287768	0.00252699073125705	0.00228748993499092	0.00249111442023356	0.00148475864131778	0.00292341210378048	0.0430175968513054	0.0424896613906691	0.0382689178491292	0.0400119205746747	0.00186676360260427	0.00226171265798418	0.00235749938898986	0.00253072838662281
"PI(18:1e/22:6)-H"	"(18:1e/22:6)"	"PI"	0.0261590888848173	0.024143650991001	0.0307915500186355	0.0304852213767701	0.0232719898317309	0.017174692581377	0.0176192869896557	0.0163875797424382	0.0167203075217563	0.0176309313532393	0.0168115467416101	0.0120242133691601	0.0121480445766221	0.020588660922575	0.0139538489389484	0.0223847526937313	0.0271444653638061	0.0294482845594318	0.0256989340346605	0.0145291753881626	0.0146979383608614	0.0120293180023031	0.0148009000233533
"PI(20:1/22:6)-H"	"(20:1/22:6)"	"PI"	0.0119853675280777	0.0117030462179539	0.00534745995359127	0.00788034380700803	0.00783759524035005	0.00890534196099547	0.00914342630162494	0.00209899731852986	0.00190138324077089	0.00195892786616032	0.00186430684708529	0.00212463782336614	0.00227928028490895	0.00149584204317586	0.00202309281571229	0.0414638572046305	0.0391344319360301	0.0431821648170332	0.0399196751505938	0.00864196745244974	0.00920645126934674	0.00944867667783264	0.00940933271957967
"PI(20:1/22:5)-H"	"(20:1/22:5)"	"PI"	0.0034788223230547	0.00331615368235437	0.00134320147427982	0.0024568924752802	0.00169264333940453	0.00183802735106975	0.00192386315517722	0.000644373162494757	0.000667842760434357	0.000556852868098307	0.000557881134750375	0.000259452317673125	0.000283105494615346	0.000176876746692947	0.000521458575239237	0.00493837807348941	0.00436954608005625	0.00612648192690005	0.00583156861550836	0.00156264833932724	0.00166344860073962	0.00166943362389371	0.00165682673795305
"PI(18:2/22:6)-H"	"(18:2/22:6)"	"PI"	0.003532898516678	0.00346367763849676	0.00311784179347405	0.00300855791680336	0.00270260282372622	0.00261443344211045	0.00255879194903979	0.000293701121024905	0.000285181946885821	0.000232918458360937	0.000256721120137794	0.000385046587250184	0.000433961233387062	0.00023531508672193	0.000512287912313362	0.0071005772233143	0.00576340493372124	0.00575719656216001	0.00550356313371873	0.0019227308383274	0.00174366587755843	0.00228849600351497	0.00199404979633523
"PI(17:0/20:5)-H"	"(17:0/20:5)"	"PI"	0.010579554006086	0.010650200960346	0.0118565783510539	0.0118818372264195	0.0108881776935284	0.00967766247967075	0.0102811366569896	0.0106018679701415	0.0113048952606699	0.0112944988750669	0.0120277736847137	0.00970375078078156	0.0102278913646277	0.0138097231880017	0.0108540164317139	0.00420390268270378	0.00504435041043733	0.00427881093987354	0.00562040097814133	0.00988909934855044	0.00902102578281191	0.00871474479456209	0.00871380252975671
"PI(20:4/22:6)-H"	"(20:4/22:6)"	"PI"	0.00413194928523395	0.00415665649666263	0.00290724901602513	0.00334319557340496	0.00212749558770112	0.0021244648540292	0.00219400301819799	0.000234235936066935	9.84464417117874e-05	5.68933345174507e-05	0.000113071514812366	0.00020189365030836	0.000230678368600743	6.19111268238913e-05	0.000232650281689822	0.00848389993400254	0.00673214110069003	0.00725627067471319	0.00710250114006972	0.00130382576161225	0.00107117391310992	0.00126749740987975	0.00115803493287961
"PI(17:0/20:4)-H"	"(17:0/20:4)"	"PI"	0.00887601529172386	0.00894742259153374	0.0157257754168322	0.0113119908907799	0.0112057286521206	0.00949055412050199	0.00965402920467113	0.0138800574447616	0.0176236176615159	0.0175108768758735	0.016006583598043	0.0120841550950771	0.0131599228330076	0.0213415470267359	0.0132998413884522	0.0039132144719101	0.00445573116297001	0.00214506493894378	0.00528199002514997	0.0120657900662972	0.0111319107310329	0.0102067909426359	0.0104974880514171
"PI(18:0/22:4)-H| PI(20:0/20:4)-H"	"(20:0/20:4)"	"PI"	0.0045752556856066	0.00498110992508359	0.00512811812405043	0.00518731380284743	0.00416099404874724	0.00381114365474843	0.0040943944631796	0.0113142933039052	0.0135741827156081	0.012420393222769	0.0116392607703535	0.0124058347939903	0.0136542331534074	0.0196087198207786	0.0142700254885232	0.00940718208444982	0.0100906543576897	0.00679966155469861	0.00832698384620646	0.0047415126089228	0.00504299933115663	0.00499101854501868	0.005037533742133
"PI(20:0/22:5)-H"	"(20:0/22:5)"	"PI"	0.00229769144383843	0.00271251417172012	0.00202103395924994	0.00257514960980459	0.00130851400575294	0.000999817769151379	0.00107480944518616	0.00248383484603936	0.00235983455347589	0.0018527819581684	0.00212051111102389	0.00117264245793606	0.00164436063380945	0.00120403081151431	0.00206966137189461	0.00477175937455111	0.00484213454326975	0.00522416751067563	0.00569591877259247	0.000793779239642822	0.000950735258792955	0.00101883957344005	0.00102299204500382
"PI(18:3/22:6)-H"	"(18:3/22:6)"	"PI"	0.00193927084205274	0.00179154227826346	0.00335363075566199	0.00235416909580375	0.00192978855137727	0.000858225338282411	0.000991944304907635	3.67372170683723e-05	2.88371920875738e-05	6.17784403104342e-07	1.00915355821984e-05	3.51288066899205e-05	2.48552621724232e-05	1.64479452036356e-05	4.9514649827741e-05	0.00258883454239069	0.00270612085188801	0.00306105453804078	0.00418441035857307	0.00105524784658737	0.000868961890916632	0.000917751819309887	0.000906625929202216
"PS(20:1/18:1)-H| PS(20:1/18:1)-H"	"(20:1/18:1)"	"PS"	0.00695193885695653	0.00820762407090426	0.00799221455822439	0.00907190001854843	0.00914545326021984	0.00608410871515061	0.00814884041817555	0.0170825552330576	0.0168741689953675	0.0165513341852114	0.0188078905477857	0.0127320455410933	0.0152456907108979	0.0191086897819544	0.0189317279541325	0.00699764369492347	0.00846488912558087	0.00337320041500267	0.00739797357129101	0.00873578045044057	0.0111087001007731	0.0101780955065669	0.0106629993352088
"PS(18:3e/18:1)-H"	"(18:3e/18:1)"	"PS"	0.00311474124347251	0.00264258429181882	0.00286754279928633	0.00410659355145418	0.00354543812584327	0.00391363785016496	0.0040143240179327	0.0124939304919859	0.0115271690575525	0.00947953229576762	0.00979577610543688	0.02989838529152	0.0190751664814323	0.0159968646853325	0.0188443218880232	0.00634956001482052	0.00690727308038983	0.00616216862005226	0.00476942786983739	0.00350630093724265	0.00514975055666558	0.0046782790667506	0.00463561779168631
"PS(16:0/18:2)-H"	"(16:0/18:2)"	"PS"	0.00436383717477871	0.00414043350562831	0.00588781733708067	0.005122730480768	0.00515314216850283	0.00380492018902825	0.00435823322756078	0.002167305276236	0.00196269544950361	0.00241739361255973	0.00257924333675251	0.000111883748058113	0.000178756965476517	0.000164825384695437	0.000418775521570906	0.0012681061521727	0.00192332021779032	0.00155018850055414	0.00252469210433051	0.00403168913268217	0.00401573536246426	0.00438742526605683	0.00458056403509883
"PS(17:1/19:0)-H"	"(17:1/19:0)"	"PS"	0.0483953871346034	0.0354363315451882	0.038627334537774	0.0420172252920414	0.0337644580085528	0.0327176764027338	0.0297579530361548	0.0254898029767019	0.0352068409904707	0.0330552403192919	0.0275326446848122	0.0468809117284979	0.0311663606980267	0.0375860602805075	0.0246431348079382	0.0308559373532282	0.0248116721063783	0.0351707554563234	0.0245043472691714	0.0333576682492051	0.0299879851033486	0.0230133171962448	0.0267480137230454
"PS(18:0e/22:6)-H"	"(18:0e/22:6)"	"PS"	0.00731624016193237	0.00528196198735804	0.00268626894787663	0.00380428102474364	0.0121771611080613	0.0197302061237692	0.0162083256340137	0.0184819896790236	0.0213188740880956	0.0167749735381157	0.0159692035707939	0.0417309383133224	0.0249119484654011	0.0255308602207399	0.0185841183670336	0.0148230064982791	0.00833413425850212	0.00966464692978546	0.00864107608020354	0.0144821462506947	0.0141295902900897	0.015557540731181	0.0139507182915216
"PS(16:0/20:5)-H"	"(16:0/20:5)"	"PS"	0.00383553128223102	0.00363697516351311	0.00222310798059144	0.00382149260723726	0.00292994781476728	0.00374508892567165	0.00381309602325881	0.000941216137261505	0.000620519152448277	0.000619261058943203	0.00117451951349819	0.000736538980415163	0.000484392762523008	0.00031806127061301	0.000463821252601502	0.0052568082910774	0.0056670173281052	0.0055953822349396	0.00583526074269969	0.00297167512372405	0.00314975383144502	0.00320049467949529	0.00308146347219943
"PS(16:1e/22:6)-H"	"(16:1e/22:6)"	"PS"	0.00567801546648458	0.0046108090698951	0.00417133858578004	0.0049128525438757	0.00634922564976508	0.00888889596324517	0.00660304137141129	0.00644880976638636	0.00612910018358547	0.00467476240230585	0.00411499283210407	0.0070845488122086	0.00494823686219926	0.00448715936156284	0.00592566614978262	0.030977204949677	0.0302538573558581	0.0258766609174031	0.0317792019963623	0.0062032813652388	0.00606203036216277	0.00546964374801594	0.00564265254026954
"PS(22:6/23:0)-H"	"(22:6/23:0)"	"PS"	0.0934983189436864	0.071697689376132	0.0355242458270743	0.0600420003171052	0.0648614673382195	0.0922761674968425	0.0876974564263083	0.0614769562745124	0.0860076672482635	0.0739847920179423	0.0559254709478928	0.103292825524943	0.0624301695889709	0.0688540135028251	0.0534062360241665	0.220730606729328	0.145516278438651	0.192541457359846	0.13901592586132	0.0940049778017045	0.085729387361616	0.0659395152437299	0.0750363913585459
"PS(16:0/18:1)-H| PS(18:0/16:1)-H"	"(16:0/18:1)"	"PS"	0.0558477376352775	0.0581068763370088	0.0509635272625698	0.0688661502482735	0.0632921721519037	0.0519224904884099	0.0569676633889803	0.0621766898072755	0.059532980466583	0.0618033221433984	0.0626239008740198	0.0319244241799322	0.0327400803914657	0.0278094735642033	0.0349223640343396	0.0775262279601641	0.0811535879529216	0.0623310089781815	0.0751998233373128	0.0385610432559825	0.0468372138943932	0.0438550746828239	0.0487868347728809
"PS(20:5/22:6)-H"	"(20:5/22:6)"	"PS"	0.000131948893128657	0.000202850570909635	0.000213224936954011	0.000107963360823625	0.0010028820021466	0.00232262060425552	0.00171254232502119	0	0	0	8.34825174596779e-06	0	0	0	0	0.000473337114721265	0.000350822605629815	0.000675966755439667	0.000757320816402241	0.00213580312653734	0.00180063779181965	0.00351602654747256	0.00169737397121347
"PS(18:0/20:4)-H"	"(18:0/20:4)"	"PS"	0.00899959701572395	0.0093999302583289	0.014398800016366	0.0110574608531232	0.0106709532415263	0.0104056939661469	0.0104310633334015	0.0301584669000451	0.0290882661041193	0.0252422996300834	0.0300449850371874	0.0459802155502441	0.0408807056365318	0.0399372470595536	0.0403116586943468	0.0318721826982702	0.0325211723148748	0.0251480934370203	0.0268838325215855	0.0178867604353983	0.0194080874158631	0.0194144404550944	0.0193366034663312
"PS(20:3e/22:6)-H"	"(20:3e/22:6)"	"PS"	0.00807806129479953	0.00668826778918112	0.00618253330923158	0.00764537716316852	0.00918091000104496	0.0142422649287467	0.0118658566656572	0.0140031467770794	0.0180392025540676	0.0144654591341978	0.0109734587278417	0.0199070693853507	0.014248042778774	0.0149530978813237	0.0138342732168761	0.0243350443242344	0.0279500236128239	0.0281387388872304	0.0208991071669515	0.015735779859146	0.0152102876939511	0.0144780023872476	0.0128279929900642
"PS(20:1/20:3)-H"	"(20:1/20:3)"	"PS"	0.00917013253104716	0.00913483550426459	0.00746356375423433	0.0100015711147758	0.00681215296915069	0.00717310925514806	0.00707445023632796	0.0139929013986787	0.0149775037371233	0.0135086764079781	0.0130898755113018	0.0188331484450705	0.0173731931647421	0.0179576041039727	0.0175631509981335	0.00405892870825334	0.0046392648638558	0.00283967407539286	0.00454380999634399	0.00919395250208335	0.010505947677806	0.00818485810870637	0.00968464643301061
"PS(18:0/18:2)-H"	"(18:0/18:2)"	"PS"	0.0156775651091294	0.0169528090092401	0.0256944620032698	0.0213424756651349	0.0173269467398197	0.012828143530939	0.0136491574795735	0.0284218078946555	0.0272869889499004	0.0265745266314276	0.0299923409911245	0.033419691411372	0.035632487116258	0.0379084521211066	0.0402625239331736	0.00807297073236472	0.0113044719170226	0.00790072925068912	0.0114819429323365	0.0202426038939464	0.0224996860605754	0.0210286434883482	0.023455754001771
"PS(22:6/21:0)-H"	"(22:6/21:0)"	"PS"	1.01792946718181	0.755843094964314	0.616056045050993	0.752218916005774	0.817313218501354	0.97457380499848	0.918093017768478	0.831415164634504	1.0698747932351	0.99437758739296	0.792188109846183	1.62464958565766	1.03104993303169	0.960248029324081	0.87276046129466	1.10229063517278	0.800278964355746	1.05258263166495	0.721277882033876	0.860235276012645	0.786004563925933	0.609686022667122	0.715082413540093
"PS(20:0/22:5)-H"	"(20:0/22:5)"	"PS"	0.0225943600563281	0.026420943585098	0.0241725671912154	0.0255018588129051	0.0190488142179199	0.0143080149844427	0.0159921429432534	0.0381045619928047	0.0340107072336248	0.0310286561919589	0.0399093336137558	0.0282341571687439	0.0334996616005163	0.035925601575912	0.03967655792899	0.0345101547379756	0.0403507125900175	0.0301585688828003	0.0377505463666644	0.0150009834872225	0.0160577096542235	0.0172661110372179	0.0160842918735512
"PS(11:0/16:0)-H"	"(11:0/16:0)"	"PS"	0.0120917975012476	0.00964056646834293	0.00632846453838048	0.00928887599650011	0.0086836555036668	0.0106191486021904	0.0100998930511256	0.010762856522607	0.0158573266800528	0.0150476630277771	0.013189882757526	0.0286802550651236	0.0131696848305023	0.0144357655408885	0.00960443250942983	0.0163674826687308	0.00686833511649352	0.0122852774587423	0.00948917208484673	0.0079843705638811	0.00634977790566591	0.0057945028910191	0.00665333094810159
"PS(18:4/18:0)-H"	"(18:4/18:0)"	"PS"	0.000687535481794911	0.000663638602907445	0.00139008967208481	0.00100566770777638	0.00103307356124349	0.00070629865317717	0.000755273879011496	0.000244506295909019	0.00012288134423346	8.79379714052615e-05	0.000228405582969021	0.000161726171478678	0.000115038717049121	0.000149752695349792	6.46487012292509e-05	0.000114481595092037	0.0002443588320333	0.000192608816561572	0.00060683995949831	0.000461903070645186	0.000470829069843928	0.000730567218874516	0.000492947931257777
"PS(18:1/20:2)-H"	"(18:1/20:2)"	"PS"	0.0229797773135116	0.0193516707237982	0.0189203257278488	0.0253994151626829	0.0172829070751993	0.0209027341206628	0.01799985947536	0.0336914177216786	0.040640021129125	0.0342746803319076	0.0293798814728954	0.0948590643778204	0.0630224030772562	0.060209485337872	0.0580209826442098	0.00625458411760354	0.00576740426627539	0.00727042821688844	0.00546552886363929	0.0261947675058275	0.0293726033902767	0.0203581783077752	0.026230035099037
"PS(16:0/21:0)-H"	"(16:0/21:0)"	"PS"	5.09348309410837	3.83929972800523	3.00632321238977	4.58833512061931	3.37521166510984	4.48635643730345	3.97116827632934	5.29591463538562	6.00069791568952	5.32199627879444	5.02211446885045	10.0031368019365	6.26639095221131	5.87783307896057	5.20935264489892	5.16646508038951	4.37722581675157	5.4773951727456	3.71355246521085	3.59772414389268	3.4945853648287	2.87238174570059	3.1695165268727
"PS(18:1/22:0)-H"	"(18:1/22:0)"	"PS"	0.0264746612086352	0.01966096504263	0.0211583304655544	0.0244311627787619	0.0235280787573023	0.0264969460855139	0.0238409622328569	0.0311402461695929	0.0359519087237919	0.0315664962417022	0.0294228472400384	0.0601312509953142	0.0369913342663436	0.0428191253749651	0.0328025830719187	0.0161281901331599	0.0137764188026785	0.0174304713079741	0.013909098499984	0.0274665289787347	0.0255081430951073	0.0221338225025229	0.0219593475317084
"PS(18:0/22:5)-H| PS(18:0/22:5)-H"	"(18:0/22:5)"	"PS"	0.259921050201049	0.272738589744124	0.269881509306413	0.297485090743442	0.253954826872965	0.26759304553236	0.268820908196128	0.461016495422061	0.413719241587316	0.361781646415116	0.430490088485528	0.40785568515031	0.437291325288988	0.432862448644964	0.468586912590542	0.24060579880898	0.2674690552132	0.231678297056556	0.224805777583798	0.276349833502999	0.293957182266411	0.278782782372647	0.291303516659699
"PS(16:0/23:0)-H"	"(16:0/23:0)"	"PS"	0.970481274932076	0.742429778832238	0.698592963316944	0.918908458611742	0.705244137633732	0.948390085582529	0.805302679607699	1.72853485571817	2.13211472567216	1.8183981686127	1.52274467041558	4.36201166365694	2.7719382110581	2.80724469294169	2.36348298584131	0.592176865055721	0.497005485473291	0.622678211987675	0.412894015429243	1.06554043403619	1.08946787780696	0.848239937219263	0.954322722415248
"PS(20:4e/22:6)-H"	"(20:4e/22:6)"	"PS"	0.0297805494429648	0.023214323113081	0.0201276450478929	0.0268053252445824	0.0247643641530108	0.0346524163790276	0.0305192136736369	0.0335694226937226	0.0559569252911882	0.0442500381493257	0.0303884780514865	0.0528130628597674	0.0351330068662082	0.0412608104771809	0.0270228276380168	0.0175435310989592	0.0161157494970356	0.0246114355142655	0.0151689792644148	0.0325880917766269	0.0294306992802847	0.0206384572902941	0.0264601682507986
"PS(16:0/20:4)-H"	"(16:0/20:4)"	"PS"	0.0196552789541597	0.0189977069206254	0.0174257420523116	0.024896009997629	0.0143130929465169	0.0140994544544645	0.0136871244502624	0.0139581381660282	0.0175035993198269	0.0173337095163358	0.0155308467363904	0.0141860272701037	0.011055784713479	0.00940581931055023	0.0106167763533015	0.017185670657629	0.0181415364255484	0.0164088238421634	0.0181847909007261	0.0102603645478387	0.0115547209414294	0.00772867280966303	0.0113323559435895
"PS(20:2/22:6)-H"	"(20:2/22:6)"	"PS"	0.151116506753207	0.127301768932066	0.0882079203598022	0.146671102797479	0.0835856647016946	0.104926605586957	0.0948746645353198	0.154342117724067	0.214836105768556	0.176950750255505	0.144989004919297	0.340577701767546	0.239913644750913	0.244845091977297	0.195348098063986	0.144409589483195	0.138900718733738	0.161600680980991	0.102044850876667	0.105048576871378	0.114092156278997	0.0647662048590271	0.104211338615817
"PS(16:1e/18:1)-H"	"(16:1e/18:1)"	"PS"	0.0018419329607064	0.00243604987401734	0.00181629195584182	0.00260292034719047	0.00951272034525718	0.0157265831584175	0.0179295230514847	0.0128977705755191	0.00969019294927682	0.00816029143919705	0.0131883245153572	0.0118572462677999	0.00942420284411924	0.0079311341321865	0.0104280337821139	0.0482758169942483	0.0492684667727931	0.0292693171839057	0.0363677944359277	0.0152237287168179	0.0175994050350585	0.0229386569457272	0.0170620307912702
"PS(17:0/22:6)-H"	"(17:0/22:6)"	"PS"	0.0337183434060194	0.0342922811861833	0.0417628565619178	0.0423288399649507	0.0418746399624839	0.0335518311914302	0.0321501481439757	0.028505701148882	0.0336604893986601	0.03682014320506	0.0317162786979386	0.00981733794542838	0.0104465782419881	0.0142570981845739	0.0108643824675536	0.0224229061912068	0.0279205583629743	0.0224151509545915	0.0255893215501136	0.033936285125309	0.0325303297423797	0.0346704303634355	0.0324381706754789
"PS(18:0/22:6)-H"	"(18:0/22:6)"	"PS"	0.855952235017337	0.911278492048085	0.785980901462949	0.905676475200221	1.24746064600991	1.2807432198705	1.27542453146374	1.74615808725351	1.58470566409047	1.51647273668178	1.63356133050321	1.3803857360837	1.45861899101304	1.45812598808487	1.51014001247172	0.970987754116941	1.08832011504529	0.885477987642436	0.847472487286649	1.34587371353273	1.43667584663481	1.73279076574937	1.47141430594828
"PS(19:0/14:0)-H"	"(19:0/14:0)"	"PS"	0.109148754310142	0.0785776674899803	0.0307284320744918	0.0689099822634905	0.0792729558095568	0.100382727780803	0.087609441200527	0.0510526872416508	0.0596906163053365	0.0523042001964034	0.0474717086206285	0.0815380375028162	0.0570461214157977	0.043525502587345	0.0483848406095609	0.0587607255674754	0.0325328710354816	0.0474136386283584	0.0330916964183921	0.0732993299539617	0.0703950703810718	0.0534492597285927	0.0640075036279027
"PS(18:0/18:1)-H"	"(18:0/18:1)"	"PS"	0.0715326088911398	0.0768265279604452	0.0916317563821918	0.0858381388438903	0.0777963485475813	0.0574163679420151	0.0636033440679506	0.198677592948179	0.161736426896515	0.162415809612377	0.1804610235128	0.251583286961607	0.273019054605544	0.224604830743045	0.286001122225934	0.0511194933505042	0.0581972950222663	0.0368086557068533	0.0466532442454771	0.089595232934045	0.111754832650362	0.0997896551700242	0.116078570247235
"PS(22:6/22:6)-H"	"(22:6/22:6)"	"PS"	0.0151001798691272	0.0119783254424549	0.0118520857303687	0.0141486966369896	0.0123231133272956	0.0136657268785075	0.0115788963144317	0.00283403561436013	0.00330185594177882	0.00232284402117737	0.00222301363541286	0.00690658783453563	0.00530998083109168	0.00504328813281104	0.00402441001837951	0.0152679146586392	0.0109048901993327	0.0179587024750333	0.0131296271179721	0.0114736340134328	0.00925730826572113	0.0101825865404584	0.009368164635832
"PS(16:0/22:6)-H"	"(16:0/22:6)"	"PS"	0.335626025943571	0.325668950087345	0.204374692500334	0.323089027522963	0.433043995160608	0.481317784414166	0.512071303165989	0.0906225333539859	0.106409892553666	0.127428479765476	0.0932669793364111	0.0317595903798582	0.0274053263073741	0.0268375394593468	0.0285601592462267	0.377660933314563	0.366936730304545	0.346386594440065	0.326043354607717	0.266419499850822	0.296427449151834	0.276156234052018	0.307780260084505
"PS(19:0/20:5)-H"	"(19:0/20:5)"	"PS"	0.0782996219869552	0.0566919807572689	0.0244808219109199	0.045364638558733	0.080061264451105	0.108639150049608	0.0980986548107221	0.0632727474514187	0.0645560492568104	0.0534421488826173	0.0589396274447543	0.133257816926531	0.08715155619534	0.059307161722877	0.0692113990763011	0.142520835690195	0.0818183478924654	0.102737170912721	0.0742347608560436	0.0820631922358515	0.0784621370818835	0.0600358594620609	0.0729332363773709
"PS(18:1/14:0)-H"	"(18:1/14:0)"	"PS"	0.000814560370940437	0.000729326174888193	0.00116572965453635	0.000946409179583581	0.000912987826011896	0.000784934268150747	0.000911322035476638	0.0017605975078847	0.00279420432236266	0.00200589734745649	0.00256825057218128	0.00327025203979062	0.00217063874414909	0.00311964606278299	0.00191309792907618	0.00251974808492349	0.0016362321698122	0.001722178776252	0.00157273484242626	0.00139155757089377	0.00159479879070871	0.00112033898606992	0.00143625958453807
"PS(22:5/23:0)-H"	"(22:5/23:0)"	"PS"	0.0397411316711765	0.0296274606894709	0.014784242584699	0.032750424803446	0.0179426647703376	0.0259399191228478	0.0247719476182195	0.0245077641689139	0.0323454183975534	0.0260489226763051	0.0227870463794789	0.0397820174899217	0.0241416436464316	0.0272838158650963	0.0202710034160241	0.0871592759601388	0.0563342701549123	0.0910341238638482	0.0598495822282794	0.0259775409407233	0.0245807593495276	0.0178489366910869	0.0211292607784412
"PS(22:6/21:1)-H"	"(22:6/21:1)"	"PS"	0.0818641363236891	0.0576846818245681	0.0668104745996712	0.0677798042895897	0.0642530761873873	0.0657913158144737	0.0643812087375015	0.051132863284251	0.0628282251916042	0.0622437268919766	0.0508673358880416	0.116297530824482	0.0686254317323759	0.0777318981423622	0.0607033334663026	0.12928757277212	0.0917995573016384	0.1244489386773	0.101945801462737	0.0681542474542706	0.0595940862239105	0.0511422010147389	0.0556552062904334
"PS(20:1/23:0)-H"	"(20:1/23:0)"	"PS"	0.013591454725428	0.0104771794605912	0.0066282473906641	0.010648546553484	0.00755753423730803	0.0112804480670708	0.0101649918601545	0.0141005438201267	0.0172712172445287	0.0148515925255028	0.0128769525570852	0.0222832471949094	0.0135983826805062	0.0178611512858052	0.0117778146474491	0.0173105854323652	0.0121187642534341	0.0175143412471039	0.0129135435628633	0.0142061221146394	0.013607853309615	0.0129776416892065	0.0114548916462111
"PS(20:3/22:6)-H"	"(20:3/22:6)"	"PS"	0.381799165086721	0.345722607343814	0.260961365719399	0.379918650747555	0.251098722600858	0.280790584583757	0.263577380663281	0.353286980457361	0.40295946206776	0.360558974515723	0.354203615977419	0.367578734037176	0.35608102937522	0.375872144746845	0.33720863673269	0.321273848052719	0.324157672032787	0.357643769313276	0.26564924125882	0.25291091498565	0.268563800531868	0.180284281077903	0.260821615448833
"PS(22:3/22:6)-H"	"(22:3/22:6)"	"PS"	0.0193663569823116	0.0225862510438965	0.0155896204667694	0.0201487710018031	0.0171022585971033	0.0155726547733705	0.0162483581961381	0.0298781847468762	0.031707931302131	0.0311649092930413	0.0309417669019906	0.0314317227969776	0.0311776208406512	0.0365046614718249	0.0322141527231559	0.0507393323392068	0.0564277335446987	0.0469260769093043	0.0486891633734228	0.0156007723599292	0.0171508274412672	0.0141301675314114	0.0170204991268564
"PS(18:1/20:3)-H"	"(18:1/20:3)"	"PS"	0.0492927099229667	0.044338624306043	0.0471172825157789	0.055975157351684	0.038800454334362	0.0368756226843006	0.0355279742928488	0.06682422476503	0.0709701291369644	0.0653948092869174	0.0627778412947366	0.111628997286054	0.096840586652011	0.0934600758194081	0.0975567325298774	0.0178029436850942	0.0197336655018877	0.017179382507045	0.0175291150083344	0.0426816250317468	0.045942044082788	0.0334314853643704	0.0447084165007247
"PS(16:1/19:0)-H"	"(16:1/19:0)"	"PS"	0.146272805133294	0.106068452262844	0.0715852880246562	0.104423323439547	0.11428367954315	0.126201968747234	0.117840926498222	0.0749510726414402	0.102586139586891	0.0931925487192897	0.0723108462380742	0.140081538312644	0.0882825636166596	0.0953560541218982	0.0809634003026318	0.0917723248352867	0.0618051786520548	0.0896820724387174	0.0633861926011094	0.114061641031033	0.106884840999995	0.0824513149063806	0.0984750143051241
"PS(18:3e/22:5)-H"	"(18:3e/22:5)"	"PS"	0.0306286779644769	0.0241900271674075	0.0188767927038319	0.0344638625715692	0.0242961790919721	0.0336216421486959	0.0303559384162135	0.0380600107647179	0.0482412924200215	0.0333392668230231	0.0311707516111831	0.067724659400192	0.0449347068429919	0.0461201466612851	0.0422298878729647	0.0519136480352667	0.0423380092834476	0.0528413111491493	0.0393739415315091	0.0241051008409349	0.0252780760604535	0.0175737022277749	0.0221678160801313
"PS(18:2/22:6)-H"	"(18:2/22:6)"	"PS"	0.281147648362199	0.215701380116163	0.123302743238479	0.248850570511511	0.147047286955779	0.196995027321727	0.176594309514209	0.10315533501585	0.131772123769785	0.117734954194492	0.0994962294982607	0.124879808897828	0.086100697602787	0.0706727938109691	0.0718545599274872	0.430014475180848	0.346523852971375	0.45165660186601	0.291937152070884	0.133377478267671	0.137753234375441	0.0846402445822423	0.129972562979042
